"ts","username","platform","ms_played","conn_country","ip_addr_decrypted","user_agent_decrypted","master_metadata_track_name","master_metadata_album_artist_name","master_metadata_album_album_name","spotify_track_uri","episode_name","episode_show_name","spotify_episode_uri","reason_start","reason_end","shuffle","skipped","offline","offline_timestamp","incognito_mode"
"2014-12-23T14:28:32Z","1129081105","iOS 8.1.2 (iPhone6,2)",2786,"CH","178.197.226.70","unknown","Hyper Hyper","Scooter","20 Years of Hardcore","spotify:track:4wOzJoVHKsM4ehqalsnEuZ",null,null,null,"clickrow","fwdbtn",false,true,false,0,false
"2020-06-21T17:31:56Z","1129081105","iOS 13.4.1 (iPhone9,3)",407773,"CH","178.197.233.216","unknown","My Friend Of Misery","Metallica","Metallica","spotify:track:0R9GrbRcpBRdwDlVPj2wEQ",null,null,null,"trackdone","trackdone",true,null,false,1592760290060,false
"2015-03-20T18:33:36Z","1129081105","iOS 8.1.3 (iPhone6,2)",259506,"CH","178.197.232.98","unknown","The Bad Touch","Bloodhound Gang","Nu Rock","spotify:track:2qONptRzQM0D3BGOgAsapI",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2014-07-16T17:37:28Z","1129081105","iOS 7.1.1 (iPhone5,2)",1532,"CH","178.197.228.206","unknown","Ich bin Adolf Hitler","K.I.Z","Ganz Oben (Mixtape)","spotify:track:1EHVfzuNdYJlPSqze4dqDZ",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-08-12T17:52:51Z","1129081105","iOS 8.4 (iPhone6,2)",141600,"CH","178.197.228.194","unknown","Bad Moon Rising","Creedence Clearwater Revival","Green River","spotify:track:6NxsCnLeLd8Ai1TrgGxzIx",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2019-11-05T15:08:23Z","1129081105","iOS 12.4.1 (iPhone9,3)",190496,"CH","178.197.235.208","unknown","Click, Clack - Get Back!","Ice Cube","Laugh Now, Cry Later","spotify:track:616ipbXZdvKmlPOJlJuBm7",null,null,null,"clickrow","trackdone",true,null,false,1572966313790,false
"2016-08-17T17:16:35Z","1129081105","iOS 9.3.2 (iPhone6,2)",222640,"CH","178.197.226.189","unknown","Get Up! (feat. Skrillex)","Korn","The Path of Totality","spotify:track:25EgA1A1OZBRw25Mjyw08g",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2016-09-04T13:01:30Z","1129081105","iOS 9.3.2 (iPad4,4)",186580,"CH","85.2.169.245","unknown","Kakkertje","Kakkertje","Gabber Top 100","spotify:track:3YeAAmkV00agjpV0FyhZlF",null,null,null,"trackdone","trackdone",true,null,true,1,false
"2017-03-21T05:12:02Z","1129081105","iOS 10.2.1 (iPhone7,2)",348,"AL","178.132.216.73","unknown","Delusions Of Saviour","Slayer","Repentless","spotify:track:24wiQibogiPDFeQgiYb9XM",null,null,null,"clickrow","endplay",false,null,true,1490009610459,false
"2015-03-21T23:45:41Z","1129081105","iOS 8.1.3 (iPhone6,2)",0,"CH","178.197.225.221","unknown","What Is Love - 7"" Mix","Haddaway","What Is Love (Remixes)","spotify:track:2ahnofp2LbBWDXcJbMaSTu",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2017-09-13T04:53:18Z","1129081105","iOS 10.3.3 (iPhone7,2)",2321,"CH","92.105.113.52","unknown","Don't Believe The Hype","Public Enemy","It Takes A Nation Of Millions To Hold Us Back","spotify:track:7mh2SHnAfJEymMbIOnuzSG",null,null,null,"clickrow","unexpected-exit-while-paused",true,null,false,1505245458226,false
"2021-03-30T07:55:32Z","1129081105","iOS 14.4.1 (iPhone9,3)",292093,"CH","178.197.225.109","unknown","POWER","Kanye West","My Beautiful Dark Twisted Fantasy","spotify:track:2gZUPNdnz5Y45eiGxpHGSc",null,null,null,"trackdone","trackdone",true,null,false,1617090638386,false
"2021-11-20T14:41:36Z","1129081105","iOS 14.8.1 (iPhone13,1)",168333,"CH","178.197.200.174","unknown","Fireman & Dancer","Royal Republic","Club Majesty","spotify:track:5Ylm93lRkYCLo6jUeF1VnG",null,null,null,"trackdone","trackdone",false,null,false,1637419126667,false
"2015-06-26T12:55:25Z","1129081105","iOS 8.3 (iPhone6,2)",217756,"CH","178.197.227.159","unknown","The Shit That Killed Bruce Lee","Dhruva Aliman","The Wolf and the River","spotify:track:0ieAoqb0vVSAA4tZQsVeBf",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2013-02-26T19:50:19Z","1129081105","OS X 10.8.2 [x86 4]",8451,"CH","84.72.132.65","unknown","Cobra - Official Energy Anthem 2012","Hardwell","Cobra","spotify:track:1sVXthKdGAnoZoFGWmL1bg",null,null,null,"trackdone","popup",true,true,false,0,false
"2018-02-17T10:43:32Z","1129081105","iOS 11.2.5 (iPhone8,1)",22172,"CH","178.197.234.151","unknown","What I Wanna Be (feat. Rell)","M.O.P.","Foundation","spotify:track:0d184foMTxcx2He1Lu3jRP",null,null,null,"trackdone","fwdbtn",true,null,false,1518864187968,false
"2012-08-19T22:11:52Z","1129081105","iOS 5.1.1 (iPhone3,1)",289906,"CH","178.197.232.5","unknown","Iris","The Goo Goo Dolls","Greatest Hits Volume One - The Singles","spotify:track:6vrUTGn5p8IrfTZ0J6sIVM",null,null,null,"","trackdone",false,false,false,0,false
"2018-01-30T16:46:12Z","1129081105","iOS 11.2.1 (iPhone8,1)",905,"CH","178.197.224.82","unknown","Walk","Pantera","Vulgar Display of Power","spotify:track:7fcfNW0XxTWlwVlftzfDOR",null,null,null,"fwdbtn","backbtn",true,null,false,1517330771049,false
"2020-11-05T16:31:10Z","1129081105","iOS 14.1 (iPhone9,3)",259760,"CH","178.197.233.248","unknown","Madhouse","Anthrax","Spreading The Disease","spotify:track:76BYv24CcZt2u94JRjmATX",null,null,null,"clickrow","trackdone",false,null,false,1604593610771,false
"2019-10-05T11:35:24Z","1129081105","iOS 12.4.1 (iPhone9,3)",19564,"FR","80.69.210.151","unknown","No Scrubs","Weezer","Weezer (Teal Album)","spotify:track:3wQxUfquHLpgHoU6fo8Z50",null,null,null,"trackdone","fwdbtn",true,null,true,1569711719897,false
"2018-01-09T10:30:59Z","1129081105","iOS 11.2.1 (iPhone8,1)",2550,"CH","178.197.224.251","unknown","When We Stand Together","Nickelback","Here and Now","spotify:track:4bCOAuhvjsxbVBM5MM8oik",null,null,null,"trackdone","fwdbtn",false,null,false,1515493854109,false
"2014-09-20T20:08:57Z","1129081105","iOS 7.1.1 (iPhone5,2)",0,"CH","178.197.229.20","unknown","Ya'll Don't Really Know","DMX","Undisputed","spotify:track:6ajBAmDS3zvKlVLmDpKYUF",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2022-05-01T12:51:33Z","1129081105","iOS 15.4.1 (iPhone13,1)",38763,"CH","178.197.235.121","unknown","Runnin' Wild","Airbourne","Runnin' Wild","spotify:track:1wXuogT7bvqnhuWzDBNOdV",null,null,null,"trackdone","endplay",false,null,false,1651409452739,false
"2020-05-12T14:07:19Z","1129081105","iOS 13.3.1 (iPhone9,3)",148400,"CH","178.197.234.157","unknown","Waiting for Your Letter","Cary Brothers","Waiting for Your Letter","spotify:track:7K1DmNoBAK7AiTUQpmaOtS",null,null,null,"playbtn","trackdone",true,null,false,1589292271552,false
"2018-09-10T15:00:27Z","1129081105","iOS 11.4.1 (iPhone8,1)",2298,"CH","178.197.235.188","unknown","Larger Than Life","Backstreet Boys","Millennium","spotify:track:6sbXGUn9V9ZaLwLdOfpKRE",null,null,null,"clickrow","endplay",false,null,false,1536591624319,false
"2019-04-10T13:11:08Z","1129081105","iOS 12.1.4 (iPhone8,1)",2136,"CH","178.197.237.58","unknown","Human","Rag'n'Bone Man","Human (Deluxe)","spotify:track:58zsLZPvfflaiIbNWoA22O",null,null,null,"trackdone","fwdbtn",true,null,false,1554901865165,false
"2015-06-07T13:45:24Z","1129081105","iOS 8.3 (iPhone6,2)",18901,"CH","178.197.235.135","unknown","Kaddish (Mourner's Prayer)","Dhruva Aliman","Hard To Get Along","spotify:track:35e4KdqoGjryyPNgZVDHw6",null,null,null,"trackdone","endplay",true,true,false,0,false
"2018-09-26T15:50:30Z","1129081105","iOS 11.4.1 (iPhone8,1)",199480,"CH","178.197.228.201","unknown","Sexy And I Know It","LMFAO","Sorry For Party Rocking","spotify:track:70Vdd1gx5tn84jkAU31ASv",null,null,null,"trackdone","trackdone",true,null,false,1537976829728,false
"2018-09-02T17:17:08Z","1129081105","iOS 11.4.1 (iPhone8,1)",156400,"CH","178.197.228.125","unknown","Breaking The Law (Studio Bonus Track)","Motörhead","Live At The Roundhouse - February 18, 1978","spotify:track:5sKy8WdOOviaMgiaZNAmYK",null,null,null,"trackdone","trackdone",true,null,true,1535907902251,false
"2015-11-08T16:49:04Z","1129081105","iOS 9.1 (iPhone6,2)",37785,"IT","80.80.166.147","unknown","G.U.Y.","Lady Gaga","ARTPOP","spotify:track:3sQyifoaayj7MUTMxb5TjH",null,null,null,"trackdone","endplay",false,true,false,0,false
"2019-04-16T11:36:50Z","1129081105","iOS 12.2 (iPhone8,1)",13658,"CH","85.2.10.59","unknown","All Fail","Nitro Zeus","All Fail","spotify:track:6HhpNMlQ1vMh2MbKcd90fo",null,null,null,"clickrow","endplay",true,null,false,1555414594955,false
"2013-10-14T20:13:51Z","1129081105","iOS 7.0.2 (iPhone5,2)",14162,"CH","178.197.236.30","unknown","Do I Wanna Know?","Arctic Monkeys","AM","spotify:track:3jfr0TF6DQcOLat8gGn7E2",null,null,null,"","",false,true,false,0,false
"2018-11-17T20:34:08Z","1129081105","Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;",21450,"CH","176.127.151.26","unknown","Es war einmal...","Beginner","Advanced Chemistry","spotify:track:1UipAed12jpNTDOd4rB2Az",null,null,null,"fwdbtn","fwdbtn",false,false,false,0,false
"2017-10-27T16:30:58Z","1129081105","OS X 10.13.0 [x86 8]",80606,"CH","62.202.181.41","unknown","Famous Fighters (Skit)","Wu-Tang Clan","The Saga Continues","spotify:track:0K0tuDjcoVgOcmqWPBLsDe",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2013-07-09T21:06:36Z","1129081105","iOS 6.1.3 (iPad2,4)",249693,"CH","84.72.132.65","unknown","Wake Me Up","Avicii","Wake Me Up","spotify:track:294vBlXfZYspeI29SXZaON",null,null,null,"","endplay",false,false,false,0,false
"2014-07-14T04:28:55Z","1129081105","iOS 7.1.1 (iPhone5,2)",105093,"CH","178.197.225.5","unknown","Verpisst euch","K.I.Z","Ganz Oben (Mixtape)","spotify:track:7nw3GRyKEhJnxp6KWwwvfl",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2016-12-08T04:09:47Z","1129081105","iOS 10.0.2 (iPhone7,2)",211162,"US","50.243.17.158","unknown","My Life Would Suck Without You","Kelly Clarkson","All I Ever Wanted","spotify:track:4Dm32oO01YpIubCHaAtKkN",null,null,null,"fwdbtn","trackdone",true,null,false,0,false
"2021-10-18T16:35:53Z","1129081105","iOS 14.6 (iPhone13,1)",303053,"ZA","41.174.131.34","unknown","Ridin'","Chamillionaire","The Sound of Revenge","spotify:track:3kZoay4ANo86ehb6s4RwS9",null,null,null,"trackdone","trackdone",true,null,false,1634574587068,false
"2014-04-24T16:24:10Z","1129081105","iOS 7.1 (iPhone5,2)",159866,"CH","178.197.224.59","unknown","Shakin' All Over - Single Version","The Guess Who","Anthology","spotify:track:58cDx1uTmaAaF2rqU0UrtF",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2015-02-04T21:19:19Z","1129081105","iOS 8.1.3 (iPhone6,2)",6222,"CH","178.197.227.17","unknown","Along Comes Mary","Bloodhound Gang","Show Us Your Hits","spotify:track:6vH412VH9iJcG3P9W7i168",null,null,null,"trackdone","fwdbtn",false,true,false,0,false
"2015-01-30T16:45:32Z","1129081105","iOS 8.1.2 (iPhone6,2)",300826,"CH","178.197.234.130","unknown","Smells Like Teen Spirit","Nirvana","Nirvana","spotify:track:4hy4fb5D1KL50b3sng9cjw",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2015-05-22T18:10:20Z","1129081105","iOS 8.3 (iPhone6,2)",3914,"CH","178.197.235.47","unknown","Mission Impossible","Mission Impossible Crew","The Very Best Running Tracks: 105 Songs For Running","spotify:track:1ZctOULyfyNCqm2C15SxI8",null,null,null,"clickrow","endplay",true,true,false,0,false
"2021-02-15T17:34:39Z","1129081105","iOS 14.4 (iPhone9,3)",17229,"CH","178.197.225.10","unknown","303 State","Ramon Tapia","303 State","spotify:track:3Wf6hVbr3YWCWt9py5OzDy",null,null,null,"fwdbtn","unexpected-exit-while-paused",false,null,false,1613390716538,false
"2014-08-11T09:55:32Z","1129081105","iOS 7.1.1 (iPhone5,2)",313573,"CH","92.104.125.217","unknown","Killing In The Name","Rage Against The Machine","Rage Against The Machine - XX (20th Anniversary Special Edition)","spotify:track:59WN2psjkt1tyaxjspN8fp",null,null,null,"clickrow","trackdone",false,false,false,0,false
"2015-09-30T11:24:01Z","1129081105","iOS 9.0 (iPhone6,2)",217988,"CH","178.197.224.131","unknown","Revolution (feat. Faustix & Imanos and Kai)","Diplo","Random White Dude Be Everywhere","spotify:track:1jEtdpOF6uyPQbRv2UOnkJ",null,null,null,"clickrow","trackdone",false,true,false,0,false
"2022-03-30T19:15:51Z","1129081105","iOS 15.3.1 (iPhone13,1)",140681,"CH","178.238.174.89","unknown","Long Arm of the Law","Looptroop Rockers","Modern Day City Symphony","spotify:track:19Zsgec1gI0vrSSRXHmeoy",null,null,null,"trackdone","logout",false,null,false,1648583004974,false
"2015-09-03T17:13:04Z","1129081105","iOS 8.4.1 (iPhone6,2)",166765,"CH","178.197.228.252","unknown","Es geht bergab","Dendemann","Vom Vintage Verweht","spotify:track:7vccYWHSi0rvUgRvPHRI38",null,null,null,"fwdbtn","endplay",false,true,false,0,false
"2013-06-07T16:24:35Z","1129081105","iOS 6.1.4 (iPhone5,2)",2321,"CH","84.72.132.65","unknown","Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis","Thrift Shop (feat. Wanz)","spotify:track:1CmUZGtH29Kx36C1Hleqlz",null,null,null,"trackdone","",true,true,false,0,false
"2019-05-08T17:36:57Z","1129081105","iOS 12.2 (iPhone8,1)",2438,"CH","178.197.235.98","unknown","Turning Into You","The Offspring","Days Go By","spotify:track:3gCu2Q54qU6AppsTeVtYhc",null,null,null,"fwdbtn","fwdbtn",true,null,false,1557337014728,false
"2022-06-24T15:11:32Z","1129081105","iOS 15.4.1 (iPhone13,1)",12397,"CH","178.197.193.53","unknown","Youth of the Nation","P.O.D.","Satellite","spotify:track:0UrWr7Jnu1heq1o99ZwUd0",null,null,null,"trackdone","fwdbtn",false,null,false,1656083477731,false
"2021-11-20T15:03:48Z","1129081105","iOS 14.8.1 (iPhone13,1)",216561,"CH","178.197.200.174","unknown","I Beg To Differ (This Will Get Better)","Billy Talent","I Beg To Differ (This Will Get Better)","spotify:track:739PZq7vljYry4Hz5wL7Mx",null,null,null,"trackdone","trackdone",false,null,false,1637420410957,false
"2016-09-30T07:30:22Z","1129081105","iOS 10.0.1 (iPhone7,2)",169133,"CH","178.197.229.67","unknown","Rape Me","Nirvana","Nirvana","spotify:track:47KVHb6cOVBZbmXQweE5p7",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2013-01-04T16:13:11Z","1129081105","OS X 10.8.2 [x86 4]",266470,"CH","84.72.36.80","unknown","Moment 4 Life","Nicki Minaj","Pink Friday","spotify:track:0F7a87BTyVZIooQAw5XRcH",null,null,null,"fwdbtn","popup",false,true,false,0,false
"2012-08-16T15:00:12Z","1129081105","iOS 5.1.1 (iPhone3,1)",116173,"CH","178.197.233.49","unknown","The Letter - Mono Single Version","The Box Tops","The Letter/Neon Rainbow","spotify:track:3j4QPgiDGGipjfLgtikzrL",null,null,null,"fwdbtn","trackdone",false,false,false,0,false
"2019-07-05T09:54:37Z","1129081105","iOS 12.2 (iPhone8,1)",306626,"CH","178.197.235.102","unknown","Birthday Song","2 Chainz","Based On A T.R.U. Story","spotify:track:7mtuFTyxaUE2UF5Wxb6c38",null,null,null,"fwdbtn","trackdone",false,null,false,1562320171102,false
"2018-12-25T17:15:22Z","1129081105","iOS 12.1.2 (iPhone8,1)",4063,"CH","178.197.233.250","unknown","Guerrilla Radio","Rage Against The Machine","The Battle Of Los Angeles","spotify:track:1wsRitfRRtWyEapl0q22o8",null,null,null,"fwdbtn","fwdbtn",true,null,false,1545758117478,false
"2016-10-11T13:28:10Z","1129081105","iOS 10.0.1 (iPhone7,2)",0,"CH","178.197.228.14","unknown","Red Flag","Billy Talent","Billy Talent II","spotify:track:2RZWdE8kYPlCAcRUYDeuLC",null,null,null,"fwdbtn","fwdbtn",false,null,false,0,false
"2022-07-09T08:08:54Z","1129081105","iOS 15.5 (iPhone13,1)",176760,"CH","178.197.234.108","unknown","Baby Powder","Jenevieve","Division","spotify:track:4Nw7kywWurWS6ceinn1cHK",null,null,null,"trackdone","trackdone",true,null,false,1657353956645,false
"2014-09-15T16:43:10Z","1129081105","iOS 7.1.1 (iPhone5,2)",142506,"CH","178.197.226.249","unknown","I Got Erection (St. Pauli Version)","Turbonegro","Small Feces Vol. 1","spotify:track:0paLQtAYbNrBs0V0Qs8fdw",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2022-07-12T20:10:52Z","1129081105","iOS 15.5 (iPhone13,1)",557,"IT","79.18.148.155","unknown","Mit freundlichen Grüßen","Die Fantastischen Vier","4:99 - Jubiläums-Edition","spotify:track:4BwQLePZSn9X2HoTwNpoLg",null,null,null,"playbtn","endplay",true,null,false,1657656650561,false
"2018-10-09T17:31:20Z","1129081105","iOS 12.0 (iPhone8,1)",225882,"CH","178.197.235.115","unknown","Rhythm Is A Dancer - 7"" Edit","SNAP!","The Madman's Return","spotify:track:4RADreHMvMkZwsPgPr9z5c",null,null,null,"fwdbtn","trackdone",true,null,false,1539106054859,false
"2014-12-26T15:43:22Z","1129081105","iOS 8.1.2 (iPhone6,2)",15464,"CH","178.197.236.230","unknown","Listen - Track by Track","David Guetta","Listen","spotify:track:5oa4VYZeQDEDIvJOePsnBZ",null,null,null,"trackdone","clickrow",true,true,false,0,false
"2016-06-07T16:56:46Z","1129081105","iOS 9.3.2 (iPhone6,2)",4155,"CH","178.197.226.212","unknown","Fat Lip","Sum 41","All Killer, No Filler","spotify:track:4dzOxPZFYX77xpMwv4EhnO",null,null,null,"clickrow","fwdbtn",false,null,false,0,false
"2020-12-03T17:00:36Z","1129081105","iOS 14.2 (iPhone9,3)",2391,"CH","178.197.232.213","unknown","Oh No","Busta Rhymes","Extinction Level Event 2: The Wrath of God","spotify:track:3zQmo2po8bSTsZtI950k8P",null,null,null,"fwdbtn","fwdbtn",false,null,false,1607014833555,false
"2022-09-11T10:06:50Z","1129081105","iOS 15.6 (iPhone13,1)",192826,"CH","178.197.232.63","unknown","Goodbye Yellow Brick Road - Remastered 2014","Elton John","Goodbye Yellow Brick Road","spotify:track:4IRHwIZHzlHT1FQpRa5RdE",null,null,null,"fwdbtn","trackdone",true,null,false,1662890617921,false
"2017-02-25T07:10:41Z","1129081105","OS X 10.12.3 [x86 8]",0,"CH","80.80.166.22","unknown","Es war einmal...","Beginner","Advanced Chemistry","spotify:track:1WUT1GqQ5PB0eVFfQxMfG0",null,null,null,"fwdbtn","fwdbtn",true,null,false,0,false
"2016-09-19T05:15:35Z","1129081105","iOS 10.0.1 (iPhone7,2)",12004,"CH","178.197.224.61","unknown","Destroy","The Prodigy","The Day Is My Enemy","spotify:track:5ozQ4xzHQzPRDxyNVN5bjQ",null,null,null,"fwdbtn","backbtn",false,null,false,0,false
"2021-06-14T13:58:58Z","1129081105","iOS 14.5.1 (iPhone13,1)",193466,"CH","178.197.233.99","unknown","In Da Club","50 Cent","Get Rich Or Die Tryin'","spotify:track:7iL6o9tox1zgHpKUfh9vuC",null,null,null,"clickrow","trackdone",false,null,false,1623678945201,false
"2015-03-13T13:32:41Z","1129081105","iOS 8.1.3 (iPhone6,2)",2879,"CH","178.197.227.242","unknown","Meine Stadt ist zu laut","Kraftklub","In Schwarz","spotify:track:2zJVMr37kvgxfXjfULIHvx",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2018-12-20T16:31:56Z","1129081105","iOS 12.1 (iPhone8,1)",268105,"CH","178.197.225.253","unknown","Lost on You","LP","Lost on You","spotify:track:3SqvR3HYLlCTYzbDXJ52OC",null,null,null,"trackdone","trackdone",true,null,false,1545323246827,false
"2020-02-15T12:06:29Z","1129081105","iOS 13.3.1 (iPhone9,3)",290586,"CH","178.197.236.245","unknown","The Number of the Beast - 2015 Remaster","Iron Maiden","The Number of the Beast","spotify:track:3nlGByvetDcS1uomAoiBmy",null,null,null,"fwdbtn","trackdone",true,null,false,1581767975050,false
"2019-02-26T10:27:51Z","1129081105","iOS 12.1.4 (iPhone8,1)",74954,"IT","151.84.173.41","unknown","Devil's Son","DevilDriver","DevilDriver","spotify:track:6W2jTGReyxIr6WFNceC5xJ",null,null,null,"fwdbtn","unexpected-exit-while-paused",true,null,false,1550593030119,false
"2012-07-08T12:05:33Z","1129081105","OS X 10.7.4 [x86 4]",1950,"CH","84.72.36.80","unknown","Wild Thing (Re-Recorded)","The Troggs","60s Classics","spotify:track:695D3IeuIXeUHX2RUlnfQp",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2014-10-22T13:35:46Z","1129081105","iOS 8.0 (iPhone5,2)",1578,"CH","178.197.236.17","unknown","The Only One","Scooter","20 Years of Hardcore","spotify:track:68NW6s726X22J4t8sy7Feo",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-09-06T07:47:52Z","1129081105","OS X 10.10.4 [x86 8]",186818,"CH","178.193.13.83","unknown","Fuck Forever","Scooter","The Fifth Chapter (SPY Version)","spotify:track:3E9x5m43qDnlmCUBBpIacu",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2021-05-14T22:33:19Z","1129081105","iOS 14.5.1 (iPhone13,1)",204807,"CH","178.197.234.231","unknown","Jazz Café","Kellerkind","Basement Story","spotify:track:3m2vUCoIn8cVC0TeXa9pUS",null,null,null,"fwdbtn","trackdone",true,null,false,1621031394332,false
"2016-05-06T11:41:27Z","1129081105","iOS 9.3.1 (iPhone6,2)",262613,"CH","178.197.224.229","unknown","New Tattoo","Saving Abel","Saving Abel","spotify:track:6cXxbf1eyxNDkjbGEawVFV",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2016-09-04T13:01:30Z","1129081105","iOS 9.3.2 (iPad4,4)",324150,"CH","85.2.169.245","unknown","Bonehead - Buzz Fuzz Remix","Hard Attack","Gabber Top 100","spotify:track:1lMncKREIL3dQeTeGjuONK",null,null,null,"trackdone","trackdone",true,null,true,1,false
